,narrator_id,name,grade,death_reason,places_of_stay
1165,1261,Khawla bint Qays bin Qahd ( خولة بنت قيس بن قهد بن قيس بن ثعلبة ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medinah
1166,1262,Rughayba bint Sahl bin Tha'laba ( رغيبة بنت سهل بن ثعلبة ( رضي الله عنها,Comp.(RA),Natural,Medinah
1167,1263,Umm al-Rabi' bint 'Abd ( أم الربيع بنت عبد بن النعمان ( رضي الله عنها,Comp.(RA),Natural,Medina
1168,1264,Habiba bint Sahl bin Tha'laba ( حبيبة بنت سهل بن ثعلبة ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medinah
1169,1265,Amira bint Sahl bin Tha'laba ( عميرة بنت سهيل بن ثعلبة ( رضي الله عنها,Comp.(RA),Natural,Medinah
1170,1266,Amira bint al-Rabi' b. al-Nu'man ( عميرة بنت الربيع ( رضي الله عنها,Comp.(RA),Natural,Medina
1171,1267,Amra bint Abi Ayoub ( عمرة بنت أبي أيوب ( رضي الله عنها,Comp.(RA),Natural,Medina
1172,1268,Kabsha bint bint Thabit ( كبشة بنت ثابت بن المنذر ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1173,1269,Lubna bint bint Thabit ( لبنى بنت ثابت بن المنذر ( رضي الله عنها,Comp.(RA),Natural,Medina
1174,1270,Umm Sulaym bint Khalid ( أم سليم بنت خالد بن طعمة ( رضي الله عنها,Comp.(RA),Natural,Medinah
1175,1271,Ruqayya bint Thabit bin Khalid ( رقية بنت ثابت بن خالد ( رضي الله عنها,Comp.(RA),Natural,Medina
1176,1272,Umm Zayd bint 'Amr bin Haram ( أم زيد بنت عمرو بن حرام ( رضي الله عنها,Comp.(RA),Natural,Medina
1177,1273,Su'ad bint Rafi' bin 'Abd 'Amr ( سعاد بنت رافع بن أبي عمرو ( رضي الله عنها,Comp.(RA),Natural,Medinah
1178,1274,Umm Khalid bint Khalid ( أم خالد بنت خالد بن يعيش ( رضي الله عنها,Comp.(RA),Natural,Medina
1179,1280,Amra bint Mas'ud #1 ( عمرة بنت مسعود بن قيس الأولى  ( رضي الله عنها,Comp.(RA),Natural,Medinah
1180,1281,Amra bint Mas'ud #2 ( عمرة بنت مسعود بن قيس الثانية  ( رضي الله عنها,Comp.(RA),Natural,Medinah
1181,1282,Amra bint Mas'ud #3 ( عمرة بنت مسعود بن قيس الثالثة  ( رضي الله عنها,Comp.(RA),Natural,Medinah
1182,1283,Amra bint Mas'ud #5 ( عمرة بنت مسعود بن قيس الخامسة  ( رضي الله عنها,Comp.(RA),Natural,Medinah
1183,1284,Duba'a bint 'Amr bin Mihsan ( ضباعة بنت عمرو بن محصن ( رضي الله عنها,Comp.(RA),Natural,Medina
1184,1285,Umm Thabit bint Tha'laba bin 'Amr ( أم ثابت بنت ثعلبة بن عمرو ( رضي الله عنها,Comp.(RA),Natural,Medina
1185,1286,Umm Sahl bint Sahl bin 'Atik ( أم سهل بنت سهل بن عتيك ( رضي الله عنها,Comp.(RA),Natural,Medina
1186,1287,Kabsah bint Thabit bin 'Atik ( كبشة بنت ثابت بن عتيك ( رضي الله عنها,Comp.(RA),Natural,Medinah
1187,1288,Umm Jamil bint al-Harith bin 'Atik ( أم جميل بنت أبي أخزم بن عتيك ( رضي الله عنها,Comp.(RA),Natural,Medina
1188,1289,Dubayya bint Thabit bin Khalid ( أم سماك / دبية بنت ثابت بن خالد ( رضي الله عنها,Comp.(RA),Natural,Medina
1189,1290,Khansa bint Khudham al-Ansariyya ( خنساء بنت خذام الأنصارية ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1190,1292,Tamima bint Wahb ( تميمة بنت وهب ( رضي الله عنها,Comp.(RA),Natural,Medina
1191,1293,Umm Mubashir al-Ansariyya ( أم مبشر الأنصارية ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1192,1294,Umm al-'Ala' al-Ansariyya ( أم العلاء الأنصارية ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1193,1295,The Aunt of HUsayn bin Mihsan ( عمة حصين بن محصن  ( رضي الله عنها,Comp.(RA),Natural,Medina
1194,1296,Umm Bujayd al-Ansariyya ( أم بجيد الأنصارية ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1195,1297,Umm Hani' al-Ansaria ( أم هانئ الأنصارية ( رضي الله عنها,Comp.(RA),Natural,Medina
1196,1298,Hawwa' ( حواء جدة عمرو بن معاذ الأنصاري ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1197,1299,Rayhana bint Zayd ibn 'Amr ( ريحانة بنت زيد ( رضي الله عنها,Comp.(RA),Natural,Medina
1198,1313,Amr bin Ghaziyah bin 'Amr ( عمرو بن غزية بن عمرو النجاري المازني ( رضي الله عنه,Comp.(RA),Natural,Medina
1199,1314,al-Hajjaj bin 'Amr bin Ghaziyah ( الحجاج بن عمرو بن غزية الأنصاري ( رضي الله عنه,Comp.(RA) [1st Generation],Natural,Medina
1200,1315,al-Harith bin 'Amr bin Ghaziyah ( الحارث بن عمرو بن غزية ( رضي الله عنه,Comp.(RA),Natural,Medina
1201,1316,Zayd bin 'Amr bin Ghaziyah ( زيد بن عمرو بن غزية الأنصاري ( رضي الله عنه,Comp.(RA),Natural,Medina
1202,1317,Sa'id bin 'Amr bin Ghaziyah ( سعيد بن عمرو بن غزية الأنصاري ( رضي الله عنه,Comp.(RA),Natural,Medina
1203,1318,Abdur Rahman bin 'Amr bin Ghaziyah ( عبد الرحمن بن عمرو بن غزية الأنصاري ( رضي الله عنه,Comp.(RA),Natural,Medina
1204,1319,Munqidh bin 'Amr ( منقذ بن عمرو ( رضي الله عنه,Comp.(RA),Natural,Medina
1205,1320,Habban bin Munqidh bin 'Amr ( حبان بن منقذ بن عمرو ( رضي الله عنه,Comp.(RA),Natural,Medina
1206,1321,Wasay' bin Habban bin Munqidh ( واسع بن حبان بن منقذ ( رضي الله عنه,Comp.(RA) [1st Generation],,Medina
1207,1322,Sa'd bin Habban bin Munqidh ( سعد بن حبان بن منقذ ( رضي الله عنه,Comp.(RA),,Medina
1208,1323,Aws bin Malik bin Qays ( أوس بن مالك بن قيس ( رضي الله عنه,Comp.(RA),Natural,Medina
1209,1325,Abu Habba bin Ghaziyah bin 'Amr ( أبو حبة بن غزية الأنصاري المازني ( رضي الله عنه,Comp.(RA) [1st Generation],Martyred,Medina
1210,1326,Abu Bashir al-Ansari ( أبو بشير الأنصاري ( رضي الله عنه,Comp.(RA) [1st Generation],Natural,Medinah
1211,1327,al-Bara' bin Aws bin Khalid ( البراء بن أوس بن خالد ( رضي الله عنه,Comp.(RA),Natural,Medinah
1212,1330,al-Harith bin Suraqa ( الحارث بن سراقة بن الحارث الأنصاري ( رضي الله عنها,Comp.(RA),Natural,Medina
1213,1331,Hisham bin 'Amir bin Umayya ( هشام بن عامر بن أمية ( رضي الله عنه,Comp.(RA) [1st Generation],Natural,"Medina, Basra"
1214,1333,al-Mundhir bin Qays bin 'Amr ( المنذر بن قيس بن عمرو ( رضي الله عنه,Comp.(RA),Martyred,Medinah
1215,1334,Qays bin Sa'sa'a ( قيس بن صعصعة الأنصاري المازني ( رضي الله عنه,Comp.(RA),Natural,Medinah
1216,1335,Malik bin Sa'sa'a ( مالك بن صعصعة الأنصاري المازني ( رضي الله عنه,Comp.(RA) [1st Generation],Natural,Medinah
1217,1336,Abdullah bin Sa'sa'a ( عبد الله بن صعصعة بن وهب ( رضي الله عنه,Comp.(RA),Martyred,Medinah
1218,1338,Niyar (bin al-Harith) bin Zalim ( نيار بن ظالم بن عبس ( رضي الله عنه,Comp.(RA),Natural,Medinah
1219,1339,Rafi' bin al-Nu'man ( رافع بن النعمان بن زيد ( رضي الله عنه,Comp.(RA),Natural,Medinah
1220,1340,Zayd bin Milhan ( زيد بن ملحان بن خالد ( رضي الله عنه,Comp.(RA),Martyred,Medinah
1221,1341,Yarbu' bin 'Amr bin Ka'b ( يربوع بن عمرو بن كعب ( رضي الله عنه,Comp.(RA),Natural,Medinah
1222,1350,al-Nuwwar bint Malik bin Sirma ( النوار بنت مالك بن صرمة ( رضي الله عنها,Comp.(RA),Natural,Medinah
1223,1351,Umm 'Ubayd bint Suraqa ( أم عبيد بنت سراقة بن الحارث ( رضي الله عنها,Comp.(RA),Natural,Medina
1224,1352,Unaysa bint 'Amr bin Qays ( أنيسة بنت عمرو بن قيس ( رضي الله عنها,Comp.(RA),Natural,Medinah
1225,1353,Umm Sahl bint 'Amr bin Qays ( أم سهل بنت عمرو بن قيس ( رضي الله عنها,Comp.(RA),Natural,Medinah
1226,1354,Umm al-Mundhir bint Qays bin 'Amr ( أم المنذر بنت قيس بن عمرو ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medinah
1227,1355,Umm Sulaym bint Qays bin 'Amr ( أم سليم بنت قيس بن عمرو ( رضي الله عنها,Comp.(RA),Natural,Medinah
1228,1356,Amira bint Qays bin 'Amr ( عميرة بنت قيس بن عمرو ( رضي الله عنها,Comp.(RA),Natural,Medinah
1229,1357,Thubayta bint Salit bin Qays ( ثبيتة بنت سليط بن قيس ( رضي الله عنها,Comp.(RA),Natural,Medinah
1230,1358,Asma' bint Muhriz bin 'Amir ( أسماء بنت محرز بن عامر ( رضي الله عنها,Comp.(RA),Natural,Medinah
1231,1359,Khultum bint Muhriz bin 'Amir ( كلثم بنت محرز بن عامر ( رضي الله عنها,Comp.(RA),Natural,Medinah
1232,1360,al-Rubbayi' bint al-Nadr ( الربيع بنت النضر الأنصارية الخزرجية ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1233,1361,Umm Hakim bint al-Nadr ( أم حكيم بنت النضر الأنصارية الخزرجية ( رضي الله عنها,Comp.(RA),Natural,Medina
1234,1362,Umm Kharija bint al-Nadr ( أم خارجة بنت النضر الأنصارية الخزرجية ( رضي الله عنها,Comp.(RA),Natural,Medina
1235,1363,Khawla bint Qays bin al-Sakan ( خولة بنت قيس بن السكن ( رضي الله عنها,Comp.(RA),Natural,Medinah
1236,1364,Umm 'Ubays bint Suraqa ( أم عبيس بنت سراقة بن الحارث ( رضي الله عنها,Comp.(RA),Natural,Medina
1237,1365,"Umm Burda, Khawla bint al-Mundhir ( أم بردة , خولة بنت المنذر ( رضي الله عنها",Comp.(RA),Natural,Medinah
1238,1370,Fatima bint Munqidh bin 'Amr ( فاطمة بنت منقذ بن عمرو ( رضي الله عنها,Comp.(RA),Natural,Medina
1239,1371,Zaynab bint al-Hubab ( زينب بنت الحباب بن الحارث ( رضي الله عنها,Comp.(RA),Natural,Medina
1240,1372,Na'ila bint 'Ubaid bin al-Hurr ( نائلة بنت عبيد بن الحر ( رضي الله عنها,Comp.(RA),Natural,Medina
1241,1373,Uthayla bint al-Harith ( أثيلة بنت الحارث بن ثعلبة ( رضي الله عنها,Comp.(RA),Natural,Medina
1242,1374,Shaqiqa bint Malik bin Qays ( شقيقة بنت مالك بن قيس ( رضي الله عنها,Comp.(RA),Natural,Medina
1243,1375,Kabsha bint Malik bin Qays ( كبشة بنت مالك بن قيس ( رضي الله عنها,Comp.(RA),Natural,Medina
1244,1376,al-Sahmus bint Malik bin Qays ( الشموس بنت مالك بن قيس ( رضي الله عنها,Comp.(RA),Natural,Medina
1245,1377,Umm Salit al-Najjariyya ( أم سليط النجارية ( رضي الله عنها,Comp.(RA),Natural,Medina
1246,1390,Su'ayda bint 'Abdu 'Amr bin Mas'ud ( سعيدة وتكنى أم الرياع بنت عبد عمرو ( رضي الله عنها,Comp.(RA),Natural,Medinah
1247,1391,Mandwas bint Qubta bin 'Abdu 'Amr ( مندوس بنت قطبة بن عبد عمرو ( رضي الله عنها,Comp.(RA),Natural,Medinah
1248,1392,al-Sumayra' bint Qays bin Malik ( السميراء بنت قيس بن مالك ( رضي الله عنها,Comp.(RA),Natural,Medinah
1249,1393,Umm al-Harith bint al-Harith b. Tha'laba ( أم الحارث بنت الحارث بن ثعلبة ( رضي الله عنها,Comp.(RA),Natural,Medinah
1250,1394,Huzayla bint Sa'id/Sa'd bin Suhayl ( هزيلة بنت سعيد بن سهيل بن مالك ( رضي الله عنها,Comp.(RA),Natural,Medinah
1251,1399,Umm Malik al-Ansariyya ( أم مالك الأنصارية ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1252,1400,Wahb bin Kalda ( وهب بن كلدة ( رضي الله عنه,Comp.(RA),Natural,Medina
1253,1401,Uqba bin Wahb bin Kalda ( عقبة بن وهب بن كلدة ( رضي الله عنه,Comp.(RA),Natural,Medina
1254,1402,Asim/'Amir bin al-'Ukayr ( عامر بن البكير/عاصم بن العكير ( رضي الله عنه,Comp.(RA),Natural,Medina
1255,1403,Amir bin Salma bin 'Amir ( عامر بن سلمة بن عامر ( رضي الله عنه,Comp.(RA),Natural,Medina
1256,1405,Layla bint Tiba' bin Mu'ius ( ليلى بنت طباة بن معيص الأنصارية ( رضي الله عنها,Comp.(RA),Natural,Medina
1257,1426,Jamila bint Khuzayma bin Hazma ( جميلة بنت خزيمة بن حزمة ( رضي الله عنها,Comp.(RA),Natural,Medina
1258,1427,Umm Anas bint Waqid bin 'Amr ( أم أنس بنت واقد بن عمرو ( رضي الله عنها,Comp.(RA),Natural,Medina
1259,1430,Hunayf bin Ra'ib b.al-Harith ( حنيف بن رئاب ( رضي الله عنه,Comp.(RA),Natural,Medina
1260,1431,Ri'ab bin Hunayf ( رئاب بن حنيف بن رئاب ( رضي الله عنه,Comp.(RA),Martyred,Medinah
1261,1435,al-'Abbas bin 'Ubada bin Nadla ( العباس بن عبادة بن نضلة ( رضي الله عنه,Comp.(RA),Martyred,"Medina, Makkah"
1262,1436,Amr bin Iyas ( عمرو بن إياس الأنصاري ( رضي الله عنه,Comp.(RA),Martyred,Medina
1263,1450,Salma bint 'Amr b. Khunays ( سلمى بنت عمرو بن خنيس ( رضي الله عنها,Comp.(RA),Natural,Medinah
1264,1451,Furay'a bint 'Amr b. Khunays ( فريعة بنت عمرو بن خنيس ( رضي الله عنها,Comp.(RA),Natural,Medinah
1265,1452,Mandwas bint 'Amr b. Khunays ( مندوس بنت عمرو بن خنيس ( رضي الله عنها,Comp.(RA),Natural,Medinah
1266,1453,Umm Sharik bint Khalid b. Khunays ( أم شريك بنت خالد بن خنيس بن لوذان ( رضي الله عنها,Comp.(RA),Natural,Medinah
1267,1454,al-Furay'a bint Khalid b. Khunays ( الفريعة بنت خالد بن خنيس بن لوذان ( رضي الله عنها,Comp.(RA),Natural,Medinah
1268,1455,Maslama bin Mukhallad bin al-Samit ( مسلمة بن مخلد بن الصامت ( رضي الله عنه,Comp.(RA) [1st Generation],Natural,"Medina, Egypt"
1269,1456,Kabsha bint 'Abd 'Amr bin 'Ubaid ( كبشة بنت عبد عمرو بن عبيد ( رضي الله عنها,Comp.(RA),Natural,Medinah
1270,1457,"Abu Hameed al-Sa'idi al-Ansari ( عبد الرحمن بن سعد, أبو حميد الساعدي  ( رضي الله عنه",Comp.(RA) [1st Generation],Natural,Medinah
1271,1458,Amra bint Sa'd bin Malik ( عمرة بنت سعد بن مالك ( رضي الله عنها,Comp.(RA),Natural,Medina
1272,1459,Na'ila bint Sa'd bin Malik ( نائلة بنت سعد بن مالك الأنصارية ( رضي الله عنها,Comp.(RA),Natural,Medina
1273,1460,"Salama bint Wahab ( سلامة بنت وهب , أم أسيد ( رضي الله عنها",Comp.(RA),Natural,Medinah
1274,1461,Hamza bin Abi Usayd al-Sa'idi ( حمزة بن أبي أسيد الساعدي ( رضي الله عنه,Comp.(RA) [3rd Generation],Natural,Medinah
1275,1462,al-Mundhir bin Abi Usayd al-Sa'idi ( المنذر بن أبي أسيد الساعدي ( رضي الله عنه,Comp.(RA) [1st Generation],Natural,Medinah
1276,1463,Usayd bin Abi Usayd al-Sa'idi ( أسيد بن أبي أسيد الساعدي الأنصاري ( رضي الله عنه,Comp.(RA),Natural,Medinah
1277,1464,Thabit bin Suhayb ( ثابت بن صهيب بن كرز ( رضي الله عنه,Comp.(RA),Natural,Medina
1278,1465,Sa'd bin Malik ( سعد بن مالك بن خالد ( رضي الله عنه,Comp.(RA),Natural,Medina
1279,1466,Tha'laba bin Sa'd bin Malik ( ثعلبة بن سعد بن مالك ( رضي الله عنه,Comp.(RA),Martyred,Medina
1280,1467,Sa'd bin Sa'd bin Malik ( سعد بن سعد الساعدي ( رضي الله عنه,Comp.(RA),Natural,Medina
1281,1468,Thaqf bin Farwa bin al-Badi ( ثقب بن فروة بن البدي الأنصاري الساعدي ( رضي الله عنه,Comp.(RA),Martyred,Medina
1282,1470,Aslam bin Bajra ( أسلم بن بجرة ( رضي الله عنه,Comp.(RA),Natural,Medinah
1283,1471,Muhammad bin Aslam bin Bajra ( محمد بن أسلم بن بجرة ( رضي الله عنه,Comp.(RA),Natural,Medinah
1284,1472,Muslim bin Aslam bin Bajra ( مسلم بن أسلم بن بجرة الأنصاري ( رضي الله عنه,Comp.(RA),Natural,Medinah
1285,1473,Abdullah bin 'Amr ( عبد الله بن عمرو بن وهب ( رضي الله عنه,Comp.(RA),Martyred,Medinah
1286,1474,al-Mundhar bin 'Abdullah ( المنذر بن عبد الله بن قوال ( رضي الله عنه,Comp.(RA),Martyred,Medinah
1287,1475,Sameer bin al-Husain ( سمير بن الحصين بن الحارث ( رضي الله عنه,Comp.(RA),Natural,Medinah
1288,1476,Sa'd bin Khalifa ( سعد بن خليفة بن الأشرف ( رضي الله عنه,Comp.(RA),Martyred,Medinah
1289,1477,Jabla bin 'Amr ( جبلة بن عمرو بن أوس ( رضي الله عنه,Comp.(RA),Natural,Medinah
1290,1478,al-Harith bin Jimaz(Himar) bin Tha'laba ( الحارث بن جماز بن مالك ( رضي الله عنه,Comp.(RA),Natural,Medinah
1291,1480,Khalida bint Anas ( خالدة بنت أنس الأنصارية الساعدية ( رضي الله عنها,Comp.(RA) [1st Generation],Natural,Medina
1292,1500,Qays bin Mihsan bin Khalid b. Mukhallad ( قيس بن محصن بن خالد ( رضي الله عنه,Comp.(RA),Natural,Medinah
